,Cueanexo,id_depto,Nombre
57056,60195900,6056,JARDÍN DE INFANTES Nº934 MANUEL BELGRANO
57057,60196800,6392,JARDÍN DE INFANTES Nº909 MARIA MONTESORI
57058,60207300,6658,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 FELICIANO ANTONIO CHICLANA
57059,60236400,6483,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 NUESTRA SEÑORA DE LUJAN
57060,60288700,6441,CENTRO EDUCATIVO DE NIVEL SECUNDARIO N°472
57061,60290100,6441,ESCUELA TÉCNICA SAN VICENTE DE PAUL
57062,60292200,6260,ESCUELA DE EDUCACIÓN PRIMARIA Nº26 DR. BERNARDO HOUSSAY
57063,60296100,6441,JARDÍN MUNICIPAL Nº7 JUAN E. PESTALOZZI
57064,60332300,6700,JARDÍN DE INFANTES Nº901 MERCEDITAS DE SAN MARTÍN
57065,60343400,6210,ESCUELA DE EDUCACIÓN PRIMARIA Nº39 JOAQUIN V. GONZALEZ
57066,60382900,6091,INSTITUTO BIENAVENTURADA VIRGEN MARIA
57067,60465500,6277,ESCUELA DE EDUCACIÓN PRIMARIA Nº2 HIPOLITO YRIGOYEN
57068,60492200,6357,ESCUELA DE EDUCACIÓN PRIMARIA Nº30 NIÑOS DE AYOHUMA
57069,60556300,6413,JARDÍN DE INFANTES Nº917 EVITA
57070,60582900,6126,JARDÍN DE INFANTES Nº917 MARIA MONTESORI
57071,60617200,6410,INSTITUTO GENERAL SAN MARTIN
57072,60618900,6826,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 GRAL.GERARDO BARRIOS
57073,60619600,6791,ESCUELA DE EDUCACIÓN PRIMARIA Nº59 JUAN FUGL
57074,60679900,6840,INSTITUTO LEONARDO MURIALDO
57075,60903600,6728,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 30 DE NOVIEMBRE
57076,60916401,6260,CENTRO DE ADULTOS Nº705/01
57077,60923700,6441,INSTITUTO SUPERIOR DE FORMACION TÉCNICA Nº8
57078,60944500,6371,C.E.B.A.S. Nº2 EDUCADOR PAULO FREIRE
57079,60966900,6707,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1
57080,60970100,6413,ESCUELA DE EDUCACIÓN PRIMARIA Nº32 GUILLERMO MARCONI
57081,61060400,6427,INSTITUTO PRIVADO CARLOS SAAVEDRA LAMAS
57082,61094100,6658,ESCUELA DE EDUCACIÓN PRIMARIA Nº30 GENERAL MANUEL BELGRANO
57083,61107000,6427,ESCUELA DE EDUCACIÓN PRIMARIA Nº74 DR. JONAS SALK
57084,61119100,6568,JARDÍN DE INFANTES NUESTRA SEÑORA DEL BUEN VIAJE
57085,61119300,6196,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 DOMINGO FAUSTINO SARMIENTO
57086,61164100,6168,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 DR. ATILIO VILLA
57087,61181300,6539,INSTITUTO JOSÉ HERNANDEZ
57088,61185200,6434,INSTITUTO SANTO CRISTO
57089,61214200,6756,COLEGIO SAN JOSE
57090,61314500,6638,ESCUELA DE ADULTOS Nº701
57091,61351400,6147,CENTRO DE ADULTOS Nº703 CENTRO DE DÍA
57092,61385300,6056,ESCUELA DE LA CIUDAD
57093,61409700,6371,JARDÍN MUNICIPAL BARRIO CAREN
57094,61452900,6539,CENTRO DE ALFABETIZACION Nº799/101
57095,61464500,6028,COLEGIO DEL PILAR
57096,61517500,6763,CENTRO DE FORMACION PROFESIONAL Nº402 SIDERURGIA ARGENTINA
57097,61562500,6427,INSTITUTO REPUBLICA ARGENTINA
57098,61565900,6134,ESCUELA DE EDUCACIÓN PRIMARIA Nº34 HÉROES DE MALVINAS
57099,61585600,6760,JARDÍN DE INFANTES NUESTRA SEÑORA DE LA ASUNCIÓN
57100,61596400,6434,COLEGIO GUSTAVO A BECQUER
57101,61631300,6231,CENTRO DE EDUCACION FÍSICA Nº23 8 DE OCTUBRE
57102,61648800,6665,CENTRO EDUCATIVO COMPLEMENTARIO Nº2 PLACIDO SPEZIALE
57103,61711000,6490,COLEGIO MARIA MONTESSORI
57104,61732600,6028,ESCUELA DE EDUCACIÓN SECUNDARIA N°80
57105,61733400,6056,ESCUELA DE EDUCACIÓN SECUNDARIA Nº21
57106,61741000,6357,ESCUELA DE EDUCACIÓN SECUNDARIA Nº49
57107,61741800,6357,ESCUELA DE EDUCACIÓN SECUNDARIA Nº73
57108,61768900,6840,ESCUELA DE EDUCACIÓN SECUNDARIA Nº29
57109,61824500,6805,HANS CHRISTIAN ANDERSEN
57110,61902400,6126,JARDÍN DE INFANTES Nº923 ISLAS MALVINAS
57111,61974500,6515,ESCUELA DE EDUCACIÓN SECUNDARIA Nº40
57112,62020200,6756,CENTRO DE FORMACION PROFESIONAL Nº404
57113,62026700,6252,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10  GASTÓN R. JOSE GONCALVES
57114,62026800,6252,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13
57115,62071200,6441,JARDÍN DE INFANTES VIENTO EN POPA
57116,62110200,6035,COLEGIO SECUNDARIO RACING CLUB
57117,62205400,6056,DIEGO THOMPSON
57118,62205800,6274,INSTITUTO DE ENSEÑANZA PRIVADA FRIULI
57119,62240400,6203,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6
57120,62344500,6623,VIRGEN DEL ROSARIO
57121,62426900,6028,ESCUELA DE EDUCACIÓN PRIMARIA Nº82
57122,62431900,6274,JARDÍN DE INFANTES SUEÑOS DE COLORES ¨INGENIERO ALLAN¨
57123,100005703,10070,ESCUELA SECUNDARIA N°59 ANEXO -N°03- ESCUELA N°269
57124,100025500,10105,ESCUELA N° 5 ADOLFO P. CARRANZA
57125,100064500,10056,ESCUELA SECUNDARIA N°71
57126,100065000,10112,ESCUELA N° 229 DR.GUILLERMO CORREA
57127,100071100,10049,UNIVERSIDAD POPULAR DE CATAMARCA
57128,100072908,10077,JIN N°18 - ANEXO 08 EN ESCUELA N°275
57129,140055100,14105,EDUARDO PEREZ BULNES
57130,140068100,14091,ESCUELA ESTEBAN ECHEVERRIA
57131,140104800,14063,J.DE INF. JOSE MARIA PAZ
57132,140135400,14014,J.DE INF. GABRIELA MISTRAL
57133,140180100,14105,ESCUELA DOMINGO FAUSTINO SARMIENTO
57134,140191100,14140,I.P.E.T. y M. Nº 261 SAN JOSE
57135,140237800,14007,ESCUELA MALVINAS ARGENTINAS
57136,140247000,14007,J.DE INF. DOMINGO F. SARMIENTO
57137,140297200,14014,INSTITUTO CEFERINO NAMUNCURA
57138,140304400,14014,INSTITUTO COLEGIO SAN JOSE
57139,140310000,14140,I.P.E.M. Nº 287 LEOPOLDO LUGONES
57140,140310800,14021,ESCUELA SUBOF. PPAL. RAMON GUMERCINDO ACOSTA
57141,140329300,14161,ESCUELA BERTA BIDONDO DE ZEREGA
57142,140332700,14014,COLEGIO SANTA INFANCIA
57143,140336500,14105,ESCUELA MARIANO MORENO
57144,140362200,14161,J.DE INF. DOMINGO FAUSTINO SARMIENTO
57145,140388501,14007,C.E.N.M.A. N° 61 - ANEXO DE RIO DE LOS SAUCES
57146,140397800,14091,INSTITUTO NUESTRA SEÑORA DEL ROSARIO
57147,140405000,14063,GENARO TRAVAGLINI
57148,140418800,14112,JUSTA MONTENEGRO DE PATIÑO
57149,140434300,14014,ESCUELA NUEVA DE NIÑOS LUZ VIEIRA MENDEZ
57150,140463600,14112,C.E.N.P.A. N° 2 DE SEBASTIAN ELCANO
57151,140522400,14014,JARDIN MUNICIPAL PETETE
57152,140531300,14014,ESCUELA HOSPITALARIA ATRAPASUEÑOS
57153,140551500,14091,C.E.N.P.A. ICHO CRUZ
57154,140552700,14021,PADRE HUMBERTO MARIANI
57155,180035400,18035,ESCUELA Nº 571 TTE.GRAL.PEDRO E.ARAMBURU
57156,180101800,18070,ESCUELA Nº 597 DEOLINDA F. DE MASDEU
57157,180112900,18140,ESCUELA Nº 119
57158,180113100,18140,ESCUELA Nº 737 DOCTOR ALFREDO LANARI
57159,180150500,18063,CENTRO DE EDUCACION FISICA N° 7
57160,220001002,22140,E.P.A Nº    2
57161,220011300,22049,E.E.P. Nº  119
57162,220023500,22063,E.E.P. Nº 578 - SHIIYAXAN AGUSTIN MEDINA
57163,220044900,22036,E.E.P. Nº 95 - JUAN ALFONZO CARRIZO
57164,220050404,22084,E.P.A Nº 59
57165,220051101,22168,JARDIN DE INFANTES Nº 87 LADIZ ESTHER FORTINI
57166,220099600,22014,E.E.P. Nº 17 - JOSE B. ZUBIAUR
57167,220114400,22021,U.E.G.P Nº 54 (UEP Nº 54) NUESTRA SEÑORA DE LA MISERICORDIA
57168,220128200,22007,E.E.P. Nº  361
57169,220177900,22028,E.E.P. Nº 1025
57170,220186900,22140,BIBLIOTECA ESCOLAR Nº 335 PADRE JOSE KENTENICH
57171,220192200,22049,BIBLIOTECA ESCOLAR Nº 361 -PASCUAL UBALDO JUAREZ-
57172,220234700,22063,U.E.G.P Nº 187 (UEP Nº 187)
57173,220247400,22098,BIBLIOTECA ESCOLAR Nº 216 JORGE KAPELUZ
57174,260005100,26021,COLEGIO Nº 746
57175,300034400,30098,COLONIA NOVIBUCO 1ª  95
57176,300058800,30105,GREGORIO SPIAZZI 24
57177,300086500,30077,LOS SAUCES 48
57178,300105900,30049,CORNELIO ZELAYA 18
57179,300164100,30035,JULIO B. DE QUIROS ESPECIAL 13
57180,300262900,30098,ESCUELA SECUNDARIA PROFESOR ROBERTO LUIS NOUCHE 25
57181,300263600,30028,ESCUELA SECUNDARIA CLELIA VERSALLI 12
57182,300291900,30056,PRIV. CAPACITACION TECNICA SIRIO LIBANESA 199
57183,300301000,30015,JARDIN MATERNAL LOS CHARRUAS
57184,300301600,30098,ESCUELA EDUCACION AGROTECNICA CARLOS MARIA SCELZI 8
57185,300311615,30063,CENTRO FORMACION PROFESIONAL 159
57186,340039504,34021,ESC. ESPECIAL Nº 1 ANEXO 4
57187,340082306,34056,JIN Nº 13 PROFESORA CARMEN L. BOGADO- EPEP Nº 515
57188,340084500,34014,INSTITUTO PRIVADO UPCN
57189,340103102,34056,ESCUELA SECUNDARIA RURAL - LOMA ALBERDI
57190,340105805,34056,JIN Nº 40 - EPEP Nº 428
57191,340109000,34035,ESCUELA SECUNDARIA RURAL - EIB - QOMPI JUAN SOSA
57192,340117705,34035,EPES AGRARIA Nº1-ANEXO 5- EPEP Nº 125
57193,340117808,34056,EPES AGRARIA Nº2-ANEXO 8- EPEP Nº351
57194,380012800,38042,ESCUELA N 298 DR PLINIO ZABALA
57195,380025600,38098,ESCUELA N 428
57196,380045800,38063,INSTITUTO DE EDUCACIÓN SUPERIOR N 9
57197,380088801,38042,J.I.N. 23
57198,380094501,38021,CENTRO DE FORMACIÓN PROFESIONAL N 1 AULAS TALLERES MÓVILES
57199,420013900,42105,Colegio Secundario Ciudad de General Pico
57200,420017700,42035,Escuela  de Apoyo a la Inclusión   N° 4 “Gaspar Brandeman”
57201,420020100,42028,Escuela Nº 10 Adolfo Alsina
57202,420040400,42154,J.I.N. Nº 11 en Escuela Nº 245 -Cabecera-¨Liliana Haydee Carignano¨
57203,460014800,46021,ESCUELA ESPECIAL N°006 NIÑO ALCALDE
57204,460023400,46042,C.E.J.A. MARIA DUARTE DE PERON
57205,460035400,46056,ESC.N°279 NIÑAS DE AYOHUMA
57206,460071800,46028,CENTRO EDUCATIVO N°114
57207,500104600,50105,BARRANCAS DEL PARANA
57208,500107700,50077,CARAPACHO
57209,500120100,50014,MANUEL LEMOS
57210,500150400,50105,ESCUELA N° 6-042 CENTRO DE CAPACITACIÓN PARA EL TRABAJO
57211,500174700,50098,C.E.B.J.A. N° 3-127
57212,500211701,50007,PRIMERA FUNDACIÓN DE MENDOZA (1-032)SEDE
57213,500229300,50070,C.E.B.J.A. Nº 3-241
57214,500248300,50049,INDIA MAGDALENA J314
57215,500257100,50028,MAESTRA ELIDA ROBLE(1-149)
57216,500269902,50098,C.E.B.J.A. N° 3-256
57217,500270000,50028,INSTITUTO EDGAR DE BARELIS
57218,540005000,54070,ESC. Nº 196
57219,540150500,54063,B.O.P. Nº 87 (Ex C. Básico  Nº 03)
57220,540150700,54063,B.O.P. Nº 98 (Ex C. Basico  Nº 14)
57221,540159300,54098,C.E.P. Nº 62
57222,540159603,54007,NENI Nº 2018 (Ext. ESC. Nº 86)
57223,540171302,54028,NENI Nº 2057 (Ext. ESC. Nº 356)
57224,540176000,54028,INST. SUP. CIELOS ABIERTOS
57225,540183811,54056,U.G.L. Nº 04 (Ext. Esc. Nº 350)
57226,540184903,54056,U.G.L. Nº 15 (Ext. Esc. Nº 597)
57227,580006800,58035,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA  27
57228,580018000,58035,ESCUELA PRIMARIA 158 PROVINCIA DE CATAMARCA
57229,580089000,58035,INSTITUTO DE FORMACIÓN DOCENTE 12 GRAL JOSÉ DE SAN MARTÍN NIVEL PRIMARIO
57230,580101200,58035,ESCUELA PRIMARIA 348
57231,580102500,58035,JARDÍN DE INFANTES 49 DEL SUR
57232,580107600,58077,CENTRO DE EDUCACIÓN FÍSICA 11
57233,620002300,62042,ESCUELA DE EDUCACION BASICA PARA ADULTOS NRO.12 SCHWEITZER
57234,620034400,62014,ESCUELA PRIMARIA NRO.280 MAESTRO ARSENIO GARCIA
57235,620037604,62042,CENTRO DE EDUCACION BASICA PARA ADULTOS NRO.13
57236,620049700,62042,ESCUELA DE EDUCACION BASICA PARA ADULTOS NRO. 7 F.RAJNERI
57237,660005900,66028,NUCLEO EDUCATIVO FRAY M.ESQUIU EX NRO.50 (Unidad Carcelaria)
57238,660020200,66133,EJERCITO DE LOS ANDES EX N° 309
57239,660072300,66028,ESCUELA DEL CERRO
57240,660078200,66056,JUAN XXIII EX N°188
57241,660117700,66056,CENTRO DE CAPACITACION LABORAL A.P.A.D.I.
57242,660130500,66056,COLEGIO SECUNDARIO Y POLIMODAL Nº 5165
57243,660149700,66035,CENTRO DE DESARROLLO INFANTIL N° 2513
57244,660156300,66028,INSTITUTO DE IDIOMAS DE SALTA N° 7219
57245,700007500,70049,DALMACIO VÉLEZ SARSFIELD
57246,700020200,70070,PEDRO DE VALDIVIA
57247,740036400,74056,ESC. N°175 GENERAL JOSE DE SAN MARTIN
57248,740065648,74056,ESCUELA PUBLICA DIGITAL ADULTOS N° 46 EDIFIO ADMINISTRATIVO AULA 5
57249,740066500,74035,ESCUELA PUBLICA DIGITAL BILINGUE  MAHATMA GANDHI
57250,740074200,74042,Escuela Técnica Generativa Leonor M. Hirsch de Caraballo
57251,820024600,82035,ESCUELA NRO 111 GENERAL GUILLERMO MILLER
57252,820033203,82112,EXTENSION AULICA - E.E.M.P.A. NRO 1044
57253,820044900,82049,ESCUELA NRO 588 LANCEROS DEL SAUCE
57254,820061301,82056,CE.C.LA. NRO 18 JOSE IGNACIO RUCCI
57255,820070500,82084,ESCUELA PART. INC. NRO 1376 SAN ANTONIO
57256,820110401,82070,NUCLEO I - JARDIN DE INFANTES NUCLEADO NRO 124 MAURICIO FRANCK
57257,820153500,82049,ESCUELA NRO 6267 LAS AMERICAS
57258,820160000,82042,E.E.S. ORIENTADA NRO 229 DOCTOR DALMACIO VELEZ SARSFIELD
57259,820170000,82084,I.S.P.I. NRO 4030 ESTUDIOS EN INFORMATICA
57260,820211300,82119,JARDIN DE INFANTES NRO 24 SAN FRANCISCO DE ASIS
57261,820225802,82119,ANEXO II - E.E.M.P.A. NRO 1128 JUANA AZURDUY
57262,820225905,82119,C.E.P.A. NRO 102
57263,820228500,82098,E.E. TÉCNICO PROFESIONAL Y SECUNDARIA ORIENTADA NRO 284 FLORIÁN PAUCKE
57264,820233509,82056,NUCLEO IX - JARDIN DE INFANTES NUCLEADO NRO 135 ORO BLANCO
57265,820270101,82084,ANEXO ESC. PART. INC. NRO 2046 JESUS DE NAZARET
57266,820279100,82063,ESCUELA NRO 869 JULIO ARGENTINO ROCA
57267,820284200,82105,C.E.P.A. NRO 139 ANGEL SANTIAGO IGOBONE
57268,820304000,82126,ESCUELA NRO 267 ARISTOBULO DEL VALLE
57269,820346804,82049,GRADO RADIAL II - ESCUELA NOCTURNA NRO 37
57270,820379404,82063,AULA RADIAL IV ESCUELA DE FORM. PROF. PART. INC. NRO 2053 - COLEGIO MAYOR UNIVERSITARIO
57271,820385000,82035,CENTRO DE EDUCACION FISICA NRO 28
57272,820391302,82049,CENTRO DE ALFABETIZACION NRO 49
57273,820392906,82084,CENTRO DE ALFABETIZACION NRO 122
57274,820449900,82119,JARDIN DE INFANTES NRO 314 MARIA ELENA WALSH
57275,860088203,86147,Agrupamiento 86040 Esc. N° 950
57276,860120600,86098,ESCUELA Nº112 GERONIMO LUIS DE CABRERA
57277,860133300,86147,ESCUELA TECNICA N° 7
57278,900004501,90028,C.E.J.A. EJERCITO ARGENTINO - Subsede 1 Circuito 4
57279,900016000,90028,ESC. N° 63 PEDRO NARCISO BERRETA
57280,900018000,90014,ESC. N° 284 REPUBLICA DE MEXICO
57281,900043600,90098,ESC. N° 217 - ANGEL MARIA SORIA
57282,900097200,90091,ESC. N° 41 ROQUE RAUL ARAGON
57283,900098300,90035,ESC. N° 302 PEDRO ALURRALDE
57284,900222801,90084,ESC. DE NIVEL INICIAL MUTUAL POLICIAL - ANEXO I
57285,60026900,6760,ESCUELA DE EDUCACIÓN PRIMARIA Nº24 YAPEYU
57286,60043000,6515,ESCUELA DE EDUCACIÓN PRIMARIA Nº19 LA VUELTA DE OBLIGADO
57287,60052400,6568,JARDÍN DE INFANTES JESUS NIÑO
57288,60069500,6791,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 HIPOLITO YRIGOYEN
57289,60074700,6826,JARDÍN DE INFANTES Nº912
57290,60084100,6749,JARDÍN DE INFANTES NUESTRA SEÑORA DE LA MISERICORDIA
57291,60106902,6505,CENTRO DE ADULTOS Nº703/01
57292,60109400,6091,ESCUELA DE EDUCACIÓN PRIMARIA Nº35 ALFONSINA STORNI
57293,60237100,6483,ESCUELA DE EDUCACIÓN SECUNDARIA AGRARIA Nº1
57294,60242200,6658,ESCUELA DE EDUCACIÓN PRIMARIA Nº55 CAPITAN DE MARINA LUIS PIEDRA BUENA
57295,60264300,6539,ESCUELA DE EDUCACIÓN PRIMARIA Nº72 PROVINCIA DE SALTA
57296,60266000,6028,INSTITUTO NUESTRA SEÑORA DE LUJAN
57297,60291800,6441,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15 LUIS F. LELOIR
57298,60367100,6091,JARDÍN DE INFANTES MODELO SARA C. DE ECCLESTON
57299,60381000,6490,JARDÍN DE INFANTES MODELO LOMAS
57300,60455902,6763,CENTRO DE ADULTOS Nº713/03
57301,60609700,6547,INSTITUTO AGROPECUARIO ELVIRA LAINEZ DE SOLDATI
57302,60633500,6049,JARDÍN DE INFANTES Nº909 DOMINGO FAUSTINO SARMIENTO
57303,60634400,6049,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 ANTÁRTIDA ARGENTINA
57304,60639500,6791,JARDÍN DE INFANTES Nº918
57305,60670501,6154,CURSO ANEXO A ESPECIAL Nº140 SAN JOSE
57306,60683800,6840,ESCUELA DE EDUCACIÓN PRIMARIA Nº27 NUESTROS HIJOS
57307,60689400,6329,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 MARIANO MORENO
57308,60746300,6574,ESCUELA DE EDUCACIÓN PRIMARIA Nº19 JOSÉ MANUEL ESTRADA
57309,60773800,6427,JARDÍN DE INFANTES Nº921
57310,60774900,6574,JARDÍN DE INFANTES SAN JOSE
57311,60783700,6427,ESCUELA DE EDUCACIÓN PRIMARIA Nº181 DR. BERNARDO HOUSSAY
57312,60828400,6749,ESCUELA DE EDUCACIÓN PRIMARIA Nº40 JOSÉ GERVASIO ARTIGAS
57313,60832300,6805,COLEGIO SAN MARTIN
57314,60868300,6427,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº7 PRESIDENTE NESTOR KIRCHNER
57315,60928000,6049,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 CORONEL PEDRO BURGOS
57316,61037100,6427,ESCUELA EVCA.BSTA.PASTOR JUAN FLORIO
57317,61044500,6035,JARDÍN DE INFANTES NIÑO JESUS
57318,61058600,6805,INSTITUTO GENERAL PACHECO
57319,61061700,6609,JARDÍN DE INFANTES Nº915 EL TAMBOR DE TACUARI
57320,61077100,6413,ESCUELA HOGAR BELGRANO
57321,61150300,6588,ESCUELA DE EDUCACIÓN PRIMARIA Nº29 JUAN XXIII
57322,61196000,6056,ESCUELA ESPECIAL Nº513 JUAN BAUTISTA AZOPARDO
57323,61205000,6861,ESCUELA DE ADULTOS Nº702 SAN JOSÉ DE CALASANZ
57324,61215300,6756,ESCUELA MUNICIPAL MALVINAS ARGENTINAS
57325,61225800,6756,COLEGIO GENERAL JOSÉ DE SAN MARTIN
57326,61358602,6497,CENTRO DE ADULTOS Nº705 MARTÍN MIGUEL DE GÜEMES
57327,61418600,6490,SIGLO XXI
57328,61452600,6539,CENTRO DE ALFABETIZACION Nº799/98
57329,61508100,6413,CENTRO DE FORMACION LABORAL Nº1 DRA. CAROLINA TOBAR GARCIA
57330,61518901,6826,CENTRO DE FORMACIÓN PROFESIONAL N°401 - ANEXO 1
57331,61595000,6760,MALVINAS ARGENTINAS
57332,61605900,6224,COLEGIO CREAR
57333,61655800,6609,RAYITO DE SOL
57334,61732500,6028,ESCUELA DE EDUCACIÓN SECUNDARIA Nº50
57335,61783200,6098,ESCUELA DE EDUCACIÓN SECUNDARIA Nº11
57336,61791000,6260,ESCUELA DE EDUCACIÓN SECUNDARIA Nº36
57337,61800900,6539,ESCUELA DE EDUCACIÓN SECUNDARIA Nº60
57338,61902800,6357,CENTRO DE FORMACION PROFESIONAL Nº407
57339,61926600,6833,ESCUELA DE EDUCACIÓN SECUNDARIA ESPECIALIZADA EN ARTE Nº1
57340,62013600,6049,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9 ALMAFUERTE
57341,62121300,6448,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1
57342,62134900,6270,JARDÍN DE INFANTES RURAL Nº1
57343,62249900,6861,JARDÍN MATERNAL MUNICIPAL Nº15 SAN JUAN MACIAS
57344,62270500,6427,COLEGIO GUILLERMO DE ORANGE
57345,62280100,6760,COLEGIO SAN MIGUEL ARCÁNGEL
57346,62282800,6245,JARDÍN MATERNAL DEL ASTILLERO RÍO SANTIAGO EL BARQUITO MÁGICO
57347,62331300,6441,"AIRE LIBRE, EDUCACIÓN PRIMARIA"
57348,62338700,6441,COLEGIO III MILENIO
57349,62348500,6644,JARDÍN DE INFANTES Nº909
57350,62416800,6357,ESCUELA DE EDUCACIÓN SECUNDARIA Nº81
57351,62434300,6427,ESCUELA PRIMARIA MEDALLA MILAGROSA
57352,100039300,10070,ESCUELA N° 82  LUIS BRAYLLE
57353,100042000,10042,ESCUELA N° 266 DR.FELIX ANTONIO NAZAR
57354,100069102,10091,JIN N°11 - ANEXO 02 EN ESCUELA PRIMARIA N°267
57355,100069109,10091,JIN N°11 - ANEXO 09 EN ESCUELA PRIMARIA N°442
57356,100072503,10063,JIN N°14 - ANEXO 03 EN ESCUELA N°443
57357,140005700,14007,ESCUELA PEDRO BONIFACIO PALACIOS
57358,140014600,14147,JUAN JOSE PASO
57359,140028000,14014,ESCUELA DE LAS AMERICAS
57360,140044201,14021,J.DE INF. BARTOLOME MITRE ANEXO BARRIO LOZA
57361,140044300,14021,COLEGIO DEL ESPIRITU SANTO
57362,140045800,14014,J.DE INF. LEONOR DE TEJEDA
57363,140098001,14140,J.DE INF. DOMINGO F.SARMIENTO-ANEXO COLONIAS UNIDAS
57364,140145700,14126,VICTOR MERCANTE
57365,140188701,14098,C.E.N.M.A. Nº 298 - ANEXO SAN BASILIO
57366,140212700,14014,J.DE INF. REPUBLICA DE SIRIA
57367,140215300,14035,J.DE INF. INGENIERO A. EBELOT
57368,140317100,14147,ESCUELA JUAN BAUTISTA ALBERDI
57369,140319800,14028,I.P.E.T. Nº 253 PTE. JUAN DOMINGO PERON
57370,140349300,14084,COLEGIO LA SAGRADA FAMILIA
57371,140370600,14021,ESCUELA 9 DE JULIO
57372,140372000,14014,INST. SUP. DE PERIODISMO OBISPO TREJO Y SANABRIA
57373,140410700,14014,ESCUELA MIGUEL RODRIGUEZ DE LA TORRE
57374,140415700,14021,COLEGIO CINCO RIOS
57375,140523900,14140,J. DE INF. FASTA INMACULADA CONCEPCION
57376,140561400,14091,FAMILIA DE NAZARETH
57377,140569600,14112,ESCUELA EXPERIMENTAL CON ENFASIS EN TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION
57378,180035600,18070,ESCUELA Nº 118 HEROES DE MALVINAS
57379,180048400,18084,ESCUELA Nº 869 RAMON WALTER LARRABURU
57380,180101400,18070,ESCUELA Nº 274 LUIS MA. DIAZ COLODRERO
57381,180157801,18021,J.I.N. Nº 17 SAN CAYETANO - ESCUELA Nº 403
57382,180191600,18084,COLEGIO SECUNDARIO DE PARAJE MONTE GRANDE
57383,220014800,22140,JARDIN DE INFANTES Nº 23 - PROFESORA MARINA M.RAVIOLI
57384,220018401,22133,E.E.S. Nº 57 - SGTO.JUAN B.CABRAL (CEP Nº 57)
57385,220072002,22105,JARDIN DE INFANTES Nº 27 - RITA LATALLA DE VICTORIA
57386,220105600,22063,E.E.P. Nº  921
57387,220106900,22039,E.E.P. Nº 867 - ALBERTO KLAS
57388,220116000,22007,E.E.P. Nº 111 - JUAN B.TERAN
57389,220207800,22140,BIBLIOTECA ESCOLAR Nº 281 HUGO MARTIN PEREZ
57390,220209100,22126,BIBLIOTECA ESCOLAR Nº 241 MONICA MERCEDES QUINTANA
57391,220224300,22063,BIBLIOTECA ESCOLAR Nº 311 PADRE MARIO JULIO NORDONE
57392,220256201,22140,U.E.G.P Nº 209
57393,260049600,26091,ESCUELA HOSPITALARIA Y DOMICILIARIA Nº 307
57394,260068200,26077,ESCUELA DE NIVEL INICIAL Nº 471
57395,260070000,26056,COLEGIO Nº 7706
57396,300014400,30028,PABLO PIZZURNO 9
57397,300040400,30070,CARLOS SAAVEDRA LAMAS 88
57398,300044900,30113,ESTEBAN ECHEVERRIA 64
57399,300124800,30098,ESCUELA SECUNDARIA FRATERNIDAD 6
57400,300143300,30070,EL GRITO SAGRADO 52
57401,300146400,30070,RIO DE JANEIRO 72
57402,300175700,30084,GENERAL JOSE DE SAN MARTIN TECNICA U.A.D.E.R. 35
57403,300189600,30049,CESAREO BERNALDO DE QUIROS 34
57404,300280100,30084,ESCUELA SECUNDARIA ADULTOS VICECOM.J.J.FALCONIER
57405,300287102,30084,EXTENSION AULICA DE INSTITUTO DE EDUCACIÓN SUPERIOR REPÚBLICA DE ENTRE RÍOS TABOSSI
57406,300311203,30028,CENTRO EDUCATIVO 82
57407,300324000,30015,UNIDAD EDUCATIVA DE NIVEL INICIAL PATITO SIRIRI 26
57408,300330101,30098,SERVICIO DOMICILIARIO HOSPITALARIO
57409,300344900,30077,PRIV. SAN MIGUEL 257
57410,340027100,34056,EPEP Nº270 HUGO WAST
57411,340039901,34056,EPEP Nº 354 ANEXO 1 PUCARA ARGENTINO (EX EPEP Nº 163)
57412,340062200,34035,ISFDCyT MAXIMA BARROS DE NAVARRETE ESTANISLAO DEL CAMPO
57413,340069400,34056,EPEP Nº233 MARCIAL RIQUELME
57414,340070601,34007,EPEP Nº485 ANEXO 1
57415,340086100,34014,EPES Nº 67 EMILIO PUCHINI
57416,340088400,34014,COLEGIO PRIVADO LA RIBERA
57417,380003500,38021,INSTITUTO DE EDUCACIÓN SUPERIOR DELTA
57418,380026200,38007,ESCUELA N 381
